position,style,point_id,x_m,y_m,weight,x_norm,y_norm,pitch_length_m,pitch_width_m,data_type
CAM,Advanced Midfielder,350,82.894,45.071,0.819,0.78947,0.66281,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,351,72.368,33.349,1.029,0.68922,0.49043,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,352,85.542,29.931,1.085,0.81469,0.44016,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,353,80.031,41.683,0.959,0.7622,0.61299,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,354,74.811,50.12,0.897,0.71249,0.73706,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,355,65.63,26.382,1.238,0.62505,0.38797,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,356,66.421,22.556,0.573,0.63258,0.33171,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,357,76.766,28.808,0.461,0.7311,0.42365,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,358,73.634,37.69,0.829,0.70128,0.55426,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,359,82.594,37.137,1.177,0.78661,0.54613,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,360,80.681,28.203,1.131,0.76839,0.41475,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,361,73.701,31.588,1.119,0.70191,0.46453,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,362,59.76,23.858,1.083,0.56914,0.35085,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,363,69.79,35.235,1.14,0.66467,0.51816,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,364,64.292,30.213,0.829,0.6123,0.44431,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,365,80.471,45.375,0.15,0.76639,0.66728,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,366,73.737,32.893,0.751,0.70226,0.48372,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,367,80.696,32.275,1.02,0.76853,0.47463,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,368,77.65,28.462,0.573,0.73952,0.41856,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,369,81.646,29.879,0.491,0.77758,0.4394,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,370,75.217,15.85,0.205,0.71635,0.23309,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,371,61.467,31.922,0.69,0.5854,0.46944,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,372,88.077,41.97,0.441,0.83883,0.61721,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,373,60.188,41.306,1.128,0.57322,0.60744,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,374,73.834,27.509,1.181,0.70318,0.40454,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,375,71.429,14.535,0.15,0.68028,0.21375,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,376,87.702,22.604,0.656,0.83526,0.33241,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,377,74.256,33.78,1.028,0.7072,0.49676,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,378,76.421,38.205,1.084,0.72782,0.56184,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,379,63.44,30.742,1.158,0.60419,0.45209,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,380,64.632,13.573,0.15,0.61554,0.1996,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,381,77.576,34.457,1.249,0.73882,0.50672,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,382,52.718,10.007,0.15,0.50208,0.14716,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,383,79.085,33.444,0.924,0.75319,0.49182,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,384,63.191,22.342,0.771,0.60182,0.32856,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,385,53.609,29.72,1.154,0.51056,0.43706,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,386,68.039,52.025,0.87,0.64799,0.76507,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,387,78.741,39.634,1.013,0.74991,0.58285,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,388,77.965,35.824,1.24,0.74252,0.52682,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,389,75.59,33.089,1.236,0.7199,0.4866,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,390,60.667,34.556,1.235,0.57778,0.50818,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,391,65.995,33.276,1.121,0.62852,0.48935,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,392,75.816,28.741,1.118,0.72206,0.42266,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,393,72.545,33.501,0.826,0.6909,0.49266,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,394,50.963,43.982,0.84,0.48536,0.64679,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,395,61.987,15.404,0.757,0.59035,0.22653,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,396,58.615,49.364,0.855,0.55824,0.72594,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,397,85.122,36.216,1.133,0.81069,0.53259,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,398,86.999,40.079,0.973,0.82856,0.5894,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,399,83.624,45.521,0.772,0.79642,0.66943,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,400,54.934,33.296,1.23,0.52318,0.48965,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,401,60.413,41.952,1.132,0.57536,0.61694,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,402,67.834,37.795,1.218,0.64604,0.55581,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,403,85.223,30.879,1.115,0.81165,0.4541,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,404,69.057,32.332,1.081,0.65769,0.47547,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,405,70.384,44.117,1.208,0.67032,0.64878,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,406,82.94,25.99,0.884,0.7899,0.38221,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,407,56.079,40.957,1.091,0.53409,0.60231,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,408,75.827,34.639,0.945,0.72216,0.5094,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,409,57.287,37.982,1.199,0.54559,0.55856,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,410,84.605,25.648,0.945,0.80576,0.37718,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,411,73.306,47.402,0.22,0.69815,0.69709,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,412,73.315,41.991,1.19,0.69824,0.61751,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,413,90.848,22.531,0.68,0.86522,0.33134,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,414,74.732,51.097,0.841,0.71173,0.75143,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,415,94.976,43.728,0.15,0.90453,0.64306,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,416,38.872,30.879,0.488,0.37021,0.4541,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,417,50.144,40.033,1.013,0.47756,0.58872,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,418,91.643,26.431,0.699,0.87279,0.38869,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,419,85.926,31.994,1.112,0.81834,0.4705,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,420,53.016,25.991,1.0,0.50491,0.38222,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,421,42.049,37.031,0.15,0.40047,0.54457,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,422,83.489,30.816,1.126,0.79513,0.45318,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,423,71.838,30.624,1.138,0.68417,0.45035,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,424,55.297,32.493,0.212,0.52664,0.47784,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,425,75.085,27.945,1.147,0.7151,0.41096,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,426,68.067,39.213,1.24,0.64826,0.57666,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,427,41.87,32.317,0.721,0.39876,0.47525,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,428,73.294,39.937,1.19,0.69804,0.58731,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,429,88.486,36.984,1.213,0.84272,0.54388,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,430,84.223,28.885,0.265,0.80212,0.42478,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,431,78.997,23.664,0.914,0.75235,0.348,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,432,56.562,34.275,1.246,0.53869,0.50404,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,433,51.828,48.542,0.549,0.4936,0.71385,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,434,66.97,29.279,0.937,0.63781,0.43057,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,435,53.023,37.253,0.15,0.50498,0.54784,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,436,91.671,41.46,0.15,0.87306,0.60971,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,437,85.447,35.529,1.132,0.81378,0.52249,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,438,64.986,23.94,1.203,0.61891,0.35206,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,439,55.77,39.839,1.134,0.53114,0.58587,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,440,90.856,36.935,1.182,0.8653,0.54316,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,441,66.688,30.325,0.89,0.63512,0.44596,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,442,74.733,40.73,1.087,0.71174,0.59897,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,443,73.05,27.958,1.087,0.69571,0.41115,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,444,69.526,38.455,1.225,0.66215,0.56551,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,445,77.897,28.905,1.169,0.74188,0.42507,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,446,69.715,31.182,0.951,0.66395,0.45856,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,447,58.302,23.929,1.032,0.55526,0.3519,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,448,58.996,37.915,0.716,0.56187,0.55757,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,449,45.154,45.149,0.152,0.43004,0.66396,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,450,42.074,22.872,0.356,0.4007,0.33635,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,451,62.161,31.75,1.2,0.59201,0.46691,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,452,62.644,33.18,0.776,0.59661,0.48794,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,453,72.843,33.154,0.309,0.69374,0.48756,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,454,70.401,31.764,1.168,0.67049,0.46712,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,455,76.386,26.974,1.091,0.72749,0.39668,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,456,72.957,50.426,0.923,0.69483,0.74156,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,457,46.097,44.577,0.617,0.43902,0.65554,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,458,68.399,34.959,1.031,0.65142,0.5141,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,459,80.35,30.041,0.202,0.76524,0.44178,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,460,85.479,33.434,1.137,0.81409,0.49168,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,461,75.783,30.156,0.581,0.72174,0.44347,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,462,70.403,46.719,1.136,0.6705,0.68704,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,463,52.608,17.586,0.15,0.50103,0.25862,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,464,78.604,50.036,0.77,0.74861,0.73582,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,465,63.748,44.618,1.173,0.60712,0.65615,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,466,87.262,28.502,0.984,0.83107,0.41915,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,467,63.684,45.811,0.404,0.60651,0.67369,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,468,42.896,34.158,0.794,0.40853,0.50232,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,469,86.265,42.117,0.969,0.82157,0.61937,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,470,79.116,39.595,1.15,0.75349,0.58228,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,471,75.3,31.033,1.208,0.71714,0.45637,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,472,72.206,23.258,0.822,0.68768,0.34203,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,473,70.72,35.65,1.135,0.67352,0.52426,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,474,93.758,39.894,0.973,0.89293,0.58668,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,475,69.714,33.181,1.111,0.66394,0.48796,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,476,66.86,22.04,0.646,0.63676,0.32412,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,477,82.093,30.046,1.168,0.78184,0.44185,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,478,65.195,32.408,1.004,0.6209,0.47659,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,479,81.377,43.269,0.15,0.77502,0.63631,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,480,95.25,37.582,0.983,0.90714,0.55268,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,481,58.062,16.991,0.739,0.55297,0.24987,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,482,69.661,43.459,1.226,0.66344,0.6391,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,483,85.957,31.876,1.109,0.81864,0.46876,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,484,91.588,31.137,1.164,0.87227,0.4579,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,485,65.186,29.336,0.854,0.62082,0.43141,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,486,63.125,21.49,1.108,0.60119,0.31603,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,487,69.815,40.99,1.243,0.6649,0.60279,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,488,68.973,35.285,1.004,0.65689,0.5189,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,489,79.25,19.287,0.57,0.75476,0.28363,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,490,91.58,40.163,1.043,0.87219,0.59063,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,491,66.74,46.695,1.145,0.63562,0.68669,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,492,72.034,29.862,1.125,0.68604,0.43915,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,493,88.539,40.295,0.405,0.84323,0.59257,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,494,61.362,31.663,1.21,0.5844,0.46563,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,495,45.168,31.769,0.905,0.43017,0.46719,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,496,81.174,29.885,1.177,0.77309,0.43949,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,497,99.056,40.02,0.25,0.94339,0.58853,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,498,71.535,33.079,1.164,0.68129,0.48646,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,499,83.809,33.194,1.18,0.79818,0.48815,105,68,synthetic_role_based_positional_model
CAM,Advanced Midfielder,500,98.583,39.196,0.683,0.93889,0.57641,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,1,34.786,35.499,0.966,0.3313,0.52204,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,2,64.101,26.607,1.172,0.61049,0.39128,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,3,61.1,37.621,1.001,0.5819,0.55325,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,4,48.361,25.295,1.046,0.46058,0.37199,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,5,86.49,55.761,0.197,0.82371,0.82001,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,6,61.183,16.622,0.713,0.5827,0.24444,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,7,59.507,36.597,1.212,0.56673,0.53819,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,8,58.453,40.738,0.986,0.5567,0.59909,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,9,19.591,38.204,0.297,0.18658,0.56182,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,10,26.943,48.724,0.716,0.2566,0.71653,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,11,57.08,48.342,0.833,0.54362,0.71091,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,12,77.4,40.401,1.119,0.73714,0.59413,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,13,49.225,23.334,1.218,0.46881,0.34315,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,14,62.613,45.566,1.12,0.59631,0.67009,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,15,45.161,43.226,0.965,0.4301,0.63568,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,16,58.423,36.295,1.115,0.55641,0.53375,105,68,synthetic_role_based_positional_model
CM,Box-to-Box,17,57.205,44.027,0.843,0.54481,0.64746,105,68,synthetic_role_based_positional_model
